present_cud_spr_16_inner,  1.09,
present_cud_sum_16_inner,  1.02,
present_cud_aut_17_inner,  1.10,
present_cud_win_17_inner,  1.13,
present_cud_spr_17_inner,  1.39,
present_cud_sum_17_inner,  1.04,
present_cud_aut_18_inner,  1.14,
present_cud_win_18_inner,  1.11,
present_cud_spr_18_inner,  1.13,
present_cud_sum_18_inner,  1.02,
present_cud_aut_19_inner,  1.12,
present_cud_win_19_inner,  1.13,
present_cud_spr_19_inner,  1.14,
present_cud_sum_19_inner,  1.04,
present_cud_aut_20_inner,  1.16,
present_cud_win_20_inner,  1.13,
present_cud_spr_20_inner,  1.14,
present_cud_sum_20_inner,  1.05,
present_cr_aut_01_inner, 72.56,
present_cr_win_01_inner, 73.28,
present_cr_spr_01_inner, 69.23,
present_cr_sum_01_inner, 64.66,
present_cr_aut_02_inner, 73.12,
present_cr_win_02_inner, 73.81,
present_cr_spr_02_inner, 69.81,
present_cr_sum_02_inner, 65.34,
present_cr_aut_03_inner, 73.40,
present_cr_win_03_inner, 74.00,
present_cr_spr_03_inner, 69.96,
present_cr_sum_03_inner, 65.56,
present_cr_aut_04_inner, 73.00,
present_cr_win_04_inner, 73.55,
present_cr_spr_04_inner, 69.35,
present_cr_sum_04_inner, 65.04,
present_cr_aut_05_inner, 72.02,
present_cr_win_05_inner, 72.53,
present_cr_spr_05_inner, 68.14,
present_cr_sum_05_inner, 63.90,
present_cr_aut_06_inner, 70.62,
present_cr_win_06_inner, 71.10,
present_cr_spr_06_inner, 66.52,
present_cr_sum_06_inner, 62.40,
present_cr_aut_07_inner, 68.94,
present_cr_win_07_inner, 69.40,
present_cr_spr_07_inner, 64.71,
present_cr_sum_07_inner, 60.80,
present_cr_aut_08_inner, 67.14,
present_cr_win_08_inner, 67.58,
present_cr_spr_08_inner, 62.88,
present_cr_sum_08_inner, 59.32,
present_cr_aut_09_inner, 65.33,
present_cr_win_09_inner, 65.76,
present_cr_spr_09_inner, 61.16,
present_cr_sum_09_inner, 58.03,
present_cr_aut_10_inner, 63.59,
present_cr_win_10_inner, 64.01,
present_cr_spr_10_inner, 59.61,
present_cr_sum_10_inner, 56.95,
present_cr_aut_11_inner, 61.97,
present_cr_win_11_inner, 62.39,
present_cr_spr_11_inner, 58.26,
present_cr_sum_11_inner, 56.10,
present_cr_aut_12_inner, 60.54,
present_cr_win_12_inner, 60.98,
present_cr_spr_12_inner, 57.16,
present_cr_sum_12_inner, 55.50,
present_cr_aut_13_inner, 59.36,
present_cr_win_13_inner, 59.84,
present_cr_spr_13_inner, 56.36,
present_cr_sum_13_inner, 55.18,
present_cr_aut_14_inner, 58.45,
present_cr_win_14_inner, 58.98,
present_cr_spr_14_inner, 55.87,
present_cr_sum_14_inner, 55.13,
present_cr_aut_15_inner, 57.79,
present_cr_win_15_inner, 58.40,
present_cr_spr_15_inner, 55.63,
