Lat.,Lon.,Layer,Time,WA_U,WA_D,WA_R,RUD
35.656306,139.766126,1,0,-8.03,-6.03,-17.29,-0.13
35.656306,139.770631,1,0,-7.24,-2.83,-14.2,-0.12
35.656306,139.775135,1,0,2.77,-7.46,5.68,1.58
35.656306,139.919279,1,0,6.58,-3.86,33.32,0.11
35.656306,139.923784,1,0,7.99,11.39,36.49,0.04
35.656306,139.928288,1,0,6.58,10.52,35.12,0.03
35.656306,139.932793,1,0,5.35,9.59,33.81,0.02
35.656306,139.937297,1,0,4.23,8.77,32.59,0.01
35.656306,139.941802,1,0,3.22,8.08,31.54,0.0
35.656306,139.946306,1,0,2.37,7.52,30.65,-0.01
35.656306,139.950811,1,0,1.55,6.97,29.79,-0.01
35.656306,139.955315,1,0,1.13,6.7,29.35,-0.02
35.656306,139.95982,1,0,0.76,6.43,28.93,-0.02
35.656306,139.964324,1,0,0.48,6.19,28.59,-0.02
35.656306,139.968829,1,0,0.37,6.02,28.38,-0.02
35.656306,139.973333,1,0,0.37,5.92,28.27,-0.02
35.656306,139.977838,1,0,0.46,5.88,28.24,-0.02
35.656306,139.982342,1,0,0.6,5.86,28.26,-0.02
35.656306,139.986847,1,0,0.71,5.85,28.27,-0.02
35.656306,140.004865,1,0,1.0,5.29,27.74,-0.01
35.656306,140.009369,1,0,0.98,5.15,27.53,-0.01
35.656306,140.013874,1,0,1.03,5.09,27.42,-0.01
35.656306,140.063423,1,0,19.52,28.77,50.08,0.04
35.660811,139.775135,1,0,-6.83,-6.21,-15.84,-0.11
35.660811,139.77964,1,0,-6.01,-3.27,-12.7,-0.1
35.660811,139.784144,1,0,0.33,-7.93,-0.62,0.31
35.660811,139.923784,1,0,8.05,11.3,36.38,0.04
35.660811,139.928288,1,0,6.99,10.54,35.26,0.03
35.660811,139.932793,1,0,5.91,9.71,34.09,0.02
35.660811,139.937297,1,0,4.9,9.0,33.03,0.02
35.660811,139.941802,1,0,4.01,8.35,32.1,0.01
35.660811,139.946306,1,0,3.18,7.82,31.25,0.0
35.660811,139.950811,1,0,2.47,7.39,30.54,-0.01
35.660811,139.955315,1,0,2.06,7.09,30.1,-0.01
35.660811,139.95982,1,0,1.69,6.82,29.7,-0.01
35.660811,139.964324,1,0,1.45,6.59,29.38,-0.01
35.660811,139.968829,1,0,1.31,6.42,29.14,-0.01
35.660811,139.973333,1,0,1.3,6.32,29.02,-0.01
35.660811,139.977838,1,0,1.39,6.28,28.99,-0.01
35.660811,139.982342,1,0,1.46,6.24,28.95,-0.01
35.660811,139.986847,1,0,1.5,6.23,28.91,-0.01
35.660811,139.991351,1,0,1.56,6.11,28.8,-0.01
35.660811,139.995856,1,0,1.63,5.88,28.6,-0.01
35.660811,140.00036,1,0,1.7,5.68,28.42,-0.01
35.665315,139.77964,1,0,-6.09,-10.08,-16.48,-0.1
35.665315,139.784144,1,0,-5.21,-6.88,-13.23,-0.08
35.665315,139.788649,1,0,-4.6,-4.33,-10.63,-0.07
35.665315,139.932793,1,0,6.06,9.81,34.12,0.03
35.665315,139.937297,1,0,5.31,9.22,33.32,0.02
35.665315,139.941802,1,0,4.52,8.64,32.49,0.01
35.665315,139.946306,1,0,3.84,8.16,31.78,0.01
35.665315,139.950811,1,0,3.26,7.75,31.17,0.0
35.665315,139.955315,1,0,2.83,7.42,30.69,-0.0
35.665315,139.95982,1,0,2.48,7.14,30.3,-0.0
35.665315,139.964324,1,0,2.34,6.97,30.09,-0.01
35.665315,139.968829,1,0,2.2,6.82,29.87,-0.01
35.665315,139.973333,1,0,2.13,6.69,29.7,-0.01
35.665315,139.977838,1,0,2.15,6.61,29.61,-0.01
35.665315,139.982342,1,0,2.11,6.55,29.49,-0.01
35.665315,140.00036,1,0,2.12,5.83,28.71,-0.0
35.66982,139.784144,1,0,-4.46,-20.58,-14.99,-0.07
35.66982,139.950811,1,0,3.75,7.9,31.47,0.01
35.66982,139.955315,1,0,3.39,7.61,31.07,0.0
35.66982,139.95982,1,0,3.12,7.37,30.75,0.0
35.66982,139.964324,1,0,3.01,7.23,30.57,0.0
35.66982,139.968829,1,0,2.89,7.08,30.37,-0.0
35.66982,139.973333,1,0,2.79,6.93,30.18,-0.0
35.66982,139.977838,1,0,2.7,6.82,30.01,-0.0
35.66982,139.982342,1,0,2.63,6.75,29.88,-0.0
35.674324,139.923784,1,0,-0.04,5.02,20.87,-0.02
35.674324,139.932793,1,0,1.41,6.05,24.62,-0.01
35.674324,139.941802,1,0,2.58,6.87,27.8,-0.0
35.674324,139.946306,1,0,2.97,7.11,28.91,0.0
35.674324,139.950811,1,0,3.24,7.26,29.72,0.0
35.674324,139.973333,1,0,3.22,6.98,30.3,0.0
35.674324,139.977838,1,0,3.16,6.92,30.28,0.0
35.674324,139.982342,1,0,3.04,6.82,30.11,0.0
35.674324,139.986847,1,0,3.03,6.62,29.9,0.0
35.674324,139.991351,1,0,3.03,6.42,29.69,0.0
35.678829,139.946306,1,0,-4.23,1.14,12.61,-0.06
35.678829,139.95982,1,0,-2.52,2.29,16.78,-0.04
35.678829,139.977838,1,0,2.08,5.81,27.33,-0.0
35.678829,139.982342,1,0,3.32,6.82,30.13,0.0
35.683333,139.905766,1,0,-4.94,-3.72,4.97,-0.05
35.683333,139.941802,1,0,-7.62,-1.95,5.16,-0.08
35.687838,139.851712,1,0,13.0,-23.35,24.23,0.2
35.687838,139.856216,1,0,-11.72,-14.23,-15.6,-0.12
35.687838,139.91027,1,0,-8.77,-10.6,-2.3,-0.08
35.687838,139.955315,1,0,-4.99,-0.6,11.28,-0.06
35.687838,139.986847,1,0,4.05,6.96,30.59,0.01
35.692342,139.914775,1,0,-10.27,-17.7,-4.12,-0.07
35.692342,139.937297,1,0,-7.72,-7.4,3.55,-0.06
35.696847,139.932793,1,0,-9.02,-15.44,0.48,-0.05
35.25991,139.743604,8,0,10.35,-0.18,9.72,0.38
35.25991,139.748108,8,0,11.43,2.53,10.64,0.28
35.264414,139.703063,8,0,19.56,-4.43,22.3,0.36
35.264414,139.707568,8,0,18.82,-5.38,20.91,0.37
35.264414,139.712072,8,0,17.94,-6.67,19.12,0.38
35.264414,139.716577,8,0,15.71,-5.09,18.26,0.35
35.264414,139.721081,8,0,13.43,-2.78,17.66,0.3
35.264414,139.725586,8,0,12.15,-2.28,15.85,0.3
35.264414,139.734595,8,0,11.63,-4.27,10.52,0.44
35.264414,139.739099,8,0,11.25,-3.32,9.62,0.46
35.264414,139.743604,8,0,11.29,-1.78,9.14,0.46
35.264414,139.748108,8,0,12.24,0.72,9.7,0.41
35.268919,139.694054,8,0,20.65,-0.45,26.17,0.32
35.268919,139.698559,8,0,19.95,-1.09,25.32,0.32
35.268919,139.703063,8,0,19.52,-2.43,23.83,0.33
35.268919,139.707568,8,0,18.96,-3.6,22.38,0.34
35.268919,139.712072,8,0,18.01,-3.72,21.07,0.34
35.268919,139.716577,8,0,16.17,-3.84,19.26,0.33
35.268919,139.721081,8,0,14.37,-3.72,17.4,0.33
35.268919,139.725586,8,0,12.99,-3.36,15.53,0.33
35.268919,139.73009,8,0,12.4,-3.49,13.29,0.37
35.268919,139.734595,8,0,12.7,-3.92,10.93,0.45
35.268919,139.739099,8,0,12.81,-2.84,10.02,0.48
35.268919,139.743604,8,0,12.96,-1.25,9.72,0.48
35.268919,139.748108,8,0,13.61,0.34,9.66,0.48
35.268919,139.752613,8,0,13.98,0.93,9.2,0.49
35.273423,139.685045,8,0,22.96,14.95,26.29,0.2
35.273423,139.68955,8,0,21.64,-0.06,26.65,0.33
35.273423,139.694054,8,0,20.72,-0.88,25.38,0.33
35.273423,139.698559,8,0,20.16,-2.13,23.85,0.34
35.273423,139.703063,8,0,19.62,-3.27,22.08,0.36
35.273423,139.707568,8,0,19.04,-4.59,20.18,0.38
35.273423,139.712072,8,0,18.53,-5.3,18.57,0.39
35.273423,139.721081,8,0,16.27,-5.91,14.85,0.42
35.273423,139.725586,8,0,14.78,-5.7,13.02,0.44
35.273423,139.73009,8,0,14.02,-4.57,11.98,0.45
35.273423,139.734595,8,0,13.88,-3.87,10.67,0.49
35.273423,139.739099,8,0,14.01,-2.9,9.7,0.53
35.273423,139.743604,8,0,14.31,-1.36,9.52,0.53
35.273423,139.748108,8,0,14.67,-0.66,9.04,0.56
35.273423,139.752613,8,0,15.09,-0.19,8.49,0.59
35.273423,139.757117,8,0,15.6,0.66,8.47,0.6
35.277928,139.685045,8,0,22.71,0.71,27.53,0.34
35.277928,139.68955,8,0,21.63,-0.97,25.46,0.35
35.277928,139.694054,8,0,20.64,-1.94,23.86,0.35
35.277928,139.698559,8,0,20.05,-4.05,21.08,0.38
35.277928,139.703063,8,0,19.49,-5.74,18.69,0.41
35.277928,139.712072,8,0,18.17,-8.48,14.0,0.49
35.277928,139.716577,8,0,17.22,-8.51,12.6,0.5
35.277928,139.721081,8,0,16.54,-8.16,11.43,0.53
35.277928,139.725586,8,0,16.35,-7.66,10.38,0.56
35.277928,139.73009,8,0,15.72,-6.31,9.73,0.58
35.277928,139.734595,8,0,15.13,-5.06,9.08,0.59
35.277928,139.739099,8,0,14.98,-2.99,9.22,0.58
35.277928,139.743604,8,0,15.23,-2.09,8.85,0.6
35.277928,139.748108,8,0,15.61,-1.57,8.31,0.64
35.277928,139.752613,8,0,16.22,-0.65,8.21,0.66
35.277928,139.757117,8,0,16.45,0.2,8.37,0.65
35.282432,139.680541,8,0,24.54,3.03,29.27,0.34
35.282432,139.685045,8,0,22.73,0.05,26.55,0.35
35.282432,139.68955,8,0,21.51,-1.65,24.32,0.36
35.282432,139.694054,8,0,20.61,-3.82,21.31,0.39
35.282432,139.703063,8,0,19.32,-8.11,15.2,0.48
35.282432,139.707568,8,0,18.52,-9.74,12.44,0.53
35.282432,139.712072,8,0,17.66,-10.41,10.53,0.58
35.282432,139.716577,8,0,16.93,-10.61,9.02,0.62
35.282432,139.721081,8,0,16.48,-10.03,8.18,0.65
35.282432,139.725586,8,0,16.03,-8.47,8.11,0.65
35.282432,139.73009,8,0,15.83,-7.03,7.91,0.66
35.282432,139.734595,8,0,15.55,-5.42,7.87,0.67
35.282432,139.739099,8,0,15.56,-3.79,8.16,0.65
35.282432,139.743604,8,0,15.82,-2.8,8.1,0.66
35.282432,139.748108,8,0,16.23,-2.0,7.87,0.69
35.282432,139.752613,8,0,16.93,-0.35,8.52,0.66
35.282432,139.757117,8,0,17.0,0.13,8.56,0.66
35.282432,139.761622,8,0,17.06,0.52,8.56,0.66
35.286937,139.653514,8,0,17.56,25.96,19.33,0.03
35.286937,139.658018,8,0,18.94,24.88,22.96,0.06
35.286937,139.676036,8,0,25.93,4.35,31.08,0.34
35.286937,139.680541,8,0,25.67,2.63,29.21,0.36
35.286937,139.685045,8,0,23.29,-0.36,25.85,0.37
35.286937,139.68955,8,0,21.58,-2.91,22.5,0.39
35.286937,139.694054,8,0,20.81,-5.68,18.84,0.44
35.286937,139.698559,8,0,20.14,-8.05,15.32,0.5
35.286937,139.703063,8,0,19.02,-9.8,12.3,0.55
35.286937,139.707568,8,0,18.18,-11.39,9.46,0.62
35.286937,139.712072,8,0,17.23,-11.45,8.03,0.66
35.286937,139.716577,8,0,16.48,-11.18,6.92,0.7
35.286937,139.721081,8,0,15.99,-10.15,6.52,0.72
35.286937,139.725586,8,0,15.63,-8.85,6.38,0.73
35.286937,139.73009,8,0,15.77,-7.92,6.05,0.77
35.286937,139.734595,8,0,15.93,-5.53,6.99,0.73
35.286937,139.739099,8,0,16.09,-3.93,7.49,0.71
35.286937,139.743604,8,0,16.26,-3.09,7.49,0.72
35.286937,139.748108,8,0,16.89,-1.34,8.29,0.68
35.286937,139.752613,8,0,17.36,0.1,8.95,0.65
35.286937,139.757117,8,0,17.36,0.51,9.02,0.64
35.286937,139.761622,8,0,17.7,1.42,9.6,0.61
35.286937,139.766126,8,0,17.92,1.87,10.09,0.59
35.291441,139.649009,8,0,15.65,25.19,19.87,0.01
35.291441,139.653514,8,0,16.98,22.88,24.01,0.05
35.291441,139.658018,8,0,18.57,20.24,27.2,0.1
35.291441,139.662523,8,0,20.46,11.49,29.96,0.19
35.291441,139.680541,8,0,26.39,3.29,29.54,0.37
35.291441,139.68955,8,0,21.94,-4.63,20.4,0.43
35.291441,139.694054,8,0,21.05,-7.22,16.68,0.49
35.291441,139.698559,8,0,19.81,-9.49,13.0,0.55
35.291441,139.703063,8,0,18.84,-11.48,9.67,0.63
35.291441,139.707568,8,0,17.79,-12.14,7.64,0.69
35.291441,139.712072,8,0,16.73,-11.89,6.37,0.72
35.291441,139.716577,8,0,16.15,-12.04,4.91,0.8
35.291441,139.721081,8,0,15.81,-10.2,5.37,0.78
35.291441,139.725586,8,0,15.74,-8.8,5.51,0.78
35.291441,139.73009,8,0,16.03,-7.13,5.96,0.78
35.291441,139.734595,8,0,16.45,-4.88,6.91,0.75
35.291441,139.739099,8,0,16.62,-3.47,7.38,0.73
35.291441,139.743604,8,0,16.91,-2.14,7.95,0.71
35.291441,139.748108,8,0,17.6,-0.12,9.15,0.65
35.291441,139.752613,8,0,17.7,0.68,9.56,0.62
35.291441,139.757117,8,0,17.86,1.68,10.23,0.58
35.291441,139.761622,8,0,18.17,2.83,11.21,0.52
35.291441,139.766126,8,0,18.4,3.18,11.68,0.51
35.295946,139.64,8,0,12.57,7.13,14.73,0.11
35.295946,139.653514,8,0,16.51,6.28,28.09,0.18
35.295946,139.658018,8,0,17.62,5.36,30.51,0.2
35.295946,139.662523,8,0,20.1,4.69,32.0,0.25
35.295946,139.680541,8,0,27.23,0.95,27.36,0.41
35.295946,139.685045,8,0,24.2,-3.14,22.64,0.44
35.295946,139.68955,8,0,22.41,-6.38,18.33,0.48
35.295946,139.694054,8,0,21.14,-9.45,14.09,0.55
35.295946,139.698559,8,0,19.85,-11.35,10.66,0.62
35.295946,139.703063,8,0,18.57,-12.61,7.78,0.7
35.295946,139.707568,8,0,17.13,-12.4,6.3,0.73
35.295946,139.712072,8,0,16.32,-12.34,5.06,0.78
35.295946,139.716577,8,0,15.91,-11.4,4.6,0.82
35.295946,139.721081,8,0,15.74,-9.57,4.98,0.81
35.295946,139.725586,8,0,15.76,-8.18,5.23,0.81
35.295946,139.73009,8,0,16.13,-6.43,5.91,0.79
35.295946,139.734595,8,0,16.67,-4.26,6.96,0.75
35.295946,139.739099,8,0,16.93,-2.94,7.47,0.73
35.295946,139.743604,8,0,17.58,-0.73,8.92,0.66
35.295946,139.748108,8,0,17.99,0.91,10.01,0.6
35.295946,139.752613,8,0,18.15,2.11,10.91,0.55
35.295946,139.757117,8,0,18.46,3.64,12.2,0.48
35.295946,139.761622,8,0,18.57,4.38,12.96,0.44
35.295946,139.766126,8,0,18.86,5.34,14.07,0.4
35.295946,139.770631,8,0,19.1,5.81,14.89,0.38
35.30045,139.635495,8,0,10.38,2.96,13.09,0.12
35.30045,139.64,8,0,12.42,4.94,19.58,0.13
35.30045,139.658018,8,0,18.79,3.7,31.51,0.23
35.30045,139.676036,8,0,28.03,0.39,28.08,0.42
35.30045,139.680541,8,0,27.23,-2.24,24.74,0.46
35.30045,139.685045,8,0,24.74,-5.53,20.42,0.49
35.30045,139.68955,8,0,22.78,-8.39,16.24,0.54
35.30045,139.694054,8,0,21.16,-10.98,12.2,0.6
35.30045,139.698559,8,0,19.45,-12.44,8.94,0.67
35.30045,139.703063,8,0,17.99,-13.21,6.48,0.74
35.30045,139.707568,8,0,16.68,-12.75,5.24,0.77
35.30045,139.712072,8,0,15.68,-12.71,3.88,0.84
35.30045,139.716577,8,0,15.56,-10.91,4.24,0.83
35.30045,139.721081,8,0,15.53,-9.09,4.65,0.82
35.30045,139.725586,8,0,15.68,-7.89,4.86,0.83
35.30045,139.73009,8,0,16.34,-5.65,6.13,0.79
35.30045,139.734595,8,0,16.97,-3.48,7.34,0.74
35.30045,139.739099,8,0,17.53,-1.46,8.55,0.68
35.30045,139.743604,8,0,18.17,0.85,10.24,0.6
35.30045,139.748108,8,0,18.47,2.47,11.48,0.53
35.30045,139.752613,8,0,18.75,4.35,13.12,0.45
35.30045,139.757117,8,0,18.85,5.61,14.38,0.39
35.30045,139.761622,8,0,19.0,7.07,15.85,0.32
35.30045,139.766126,8,0,19.19,7.86,16.95,0.29
35.30045,139.770631,8,0,19.46,8.44,17.83,0.28
35.30045,139.775135,8,0,19.66,8.19,18.1,0.29
35.304955,139.644505,8,0,15.9,1.41,28.39,0.2
35.304955,139.649009,8,0,17.31,1.92,30.01,0.22
35.304955,139.658018,8,0,20.32,3.54,31.85,0.26
35.304955,139.662523,8,0,21.18,2.61,31.14,0.28
35.304955,139.667027,8,0,23.48,0.65,29.4,0.34
35.304955,139.671532,8,0,25.66,-1.48,27.37,0.4
35.304955,139.676036,8,0,26.33,-3.27,25.14,0.44
35.304955,139.680541,8,0,26.24,-5.72,22.13,0.49
35.304955,139.685045,8,0,24.88,-8.33,18.06,0.54
35.304955,139.68955,8,0,22.82,-10.52,14.09,0.59
35.304955,139.694054,8,0,20.76,-12.42,10.42,0.65
35.304955,139.698559,8,0,18.92,-13.49,7.35,0.72
35.304955,139.703063,8,0,17.39,-13.21,5.77,0.76
35.304955,139.707568,8,0,16.17,-12.66,4.61,0.8
35.304955,139.712072,8,0,15.41,-11.76,3.96,0.83
35.304955,139.716577,8,0,15.27,-10.52,3.91,0.85
35.304955,139.721081,8,0,15.45,-8.78,4.41,0.84
35.304955,139.725586,8,0,16.01,-6.74,5.42,0.81
35.304955,139.73009,8,0,16.72,-4.52,6.75,0.76
35.304955,139.734595,8,0,17.47,-2.15,8.22,0.69
35.304955,139.739099,8,0,17.96,-0.13,9.66,0.62
35.304955,139.743604,8,0,18.5,2.26,11.6,0.53
35.304955,139.748108,8,0,19.04,4.68,13.59,0.43
35.304955,139.752613,8,0,19.15,6.48,15.4,0.35
35.304955,139.757117,8,0,19.21,8.17,17.09,0.28
35.304955,139.761622,8,0,19.23,9.34,18.51,0.24
35.304955,139.766126,8,0,19.31,10.26,19.67,0.21
35.304955,139.770631,8,0,19.51,10.6,20.46,0.21
35.304955,139.775135,8,0,19.69,10.1,20.48,0.23
35.309459,139.649009,8,0,18.77,2.74,31.01,0.24
35.309459,139.653514,8,0,20.02,3.75,32.02,0.25
35.309459,139.658018,8,0,21.21,3.63,31.98,0.27
35.309459,139.662523,8,0,22.51,2.14,30.76,0.3
35.309459,139.667027,8,0,24.29,0.32,29.08,0.35
35.309459,139.671532,8,0,25.32,-2.14,26.52,0.4
35.309459,139.676036,8,0,25.82,-4.65,23.74,0.46
35.309459,139.680541,8,0,25.64,-7.6,20.02,0.52
35.309459,139.685045,8,0,24.36,-10.75,15.71,0.58
35.309459,139.68955,8,0,22.26,-12.36,12.02,0.63
35.309459,139.694054,8,0,20.21,-13.34,8.94,0.69
35.309459,139.698559,8,0,18.23,-13.67,6.49,0.74
35.309459,139.703063,8,0,16.8,-13.17,5.2,0.77
35.309459,139.707568,8,0,15.59,-12.7,3.99,0.81
35.309459,139.712072,8,0,15.33,-10.86,4.18,0.81
35.309459,139.716577,8,0,15.33,-9.63,4.19,0.83
35.309459,139.721081,8,0,15.69,-7.7,4.88,0.82
35.309459,139.725586,8,0,16.33,-5.53,6.03,0.78
35.309459,139.73009,8,0,17.0,-3.46,7.35,0.73
35.309459,139.734595,8,0,17.82,-0.82,9.24,0.64
35.309459,139.739099,8,0,18.39,1.55,11.18,0.55
35.309459,139.743604,8,0,18.95,4.22,13.47,0.44
35.309459,139.748108,8,0,19.32,6.57,15.62,0.35
35.309459,139.752613,8,0,19.39,8.58,17.65,0.27
35.309459,139.757117,8,0,19.37,9.96,19.27,0.22
35.309459,139.761622,8,0,19.3,10.95,20.59,0.19
35.309459,139.766126,8,0,19.28,11.52,21.51,0.17
35.309459,139.770631,8,0,19.37,11.54,22.03,0.18
35.309459,139.775135,8,0,19.45,10.89,21.89,0.2
35.309459,139.77964,8,0,19.43,9.99,21.6,0.23
35.313964,139.653514,8,0,21.31,3.73,32.12,0.27
35.313964,139.658018,8,0,22.31,3.71,32.08,0.29
35.313964,139.662523,8,0,23.72,2.22,30.68,0.32
35.313964,139.667027,8,0,24.63,0.25,28.71,0.36
35.313964,139.671532,8,0,25.21,-2.51,25.76,0.41
35.313964,139.676036,8,0,25.27,-5.95,21.86,0.47
35.313964,139.680541,8,0,25.09,-9.31,17.73,0.55
35.313964,139.685045,8,0,23.51,-11.78,13.75,0.61
35.313964,139.68955,8,0,21.41,-13.35,10.34,0.66
35.313964,139.694054,8,0,19.48,-13.78,7.79,0.71
35.313964,139.698559,8,0,17.58,-13.51,5.92,0.74
35.313964,139.703063,8,0,16.46,-12.81,4.96,0.77
35.313964,139.707568,8,0,15.58,-11.76,4.33,0.8
35.313964,139.712072,8,0,15.4,-9.8,4.64,0.79
35.313964,139.716577,8,0,15.52,-8.37,4.87,0.8
35.313964,139.721081,8,0,15.91,-6.56,5.53,0.78
35.313964,139.725586,8,0,16.69,-4.27,6.88,0.73
35.313964,139.73009,8,0,17.46,-2.12,8.34,0.68
35.313964,139.734595,8,0,18.33,0.81,10.57,0.57
35.313964,139.739099,8,0,18.8,3.26,12.71,0.48
35.313964,139.743604,8,0,19.28,6.03,15.22,0.37
35.313964,139.748108,8,0,19.38,7.93,17.24,0.3
35.313964,139.752613,8,0,19.38,9.81,19.26,0.23
35.313964,139.757117,8,0,19.33,11.05,20.87,0.19
35.313964,139.761622,8,0,19.17,11.67,21.84,0.17
35.313964,139.766126,8,0,19.12,12.11,22.76,0.16
35.313964,139.770631,8,0,19.12,11.95,23.13,0.17
35.313964,139.775135,8,0,19.12,11.14,22.87,0.19
35.313964,139.77964,8,0,19.06,10.23,22.57,0.21
35.313964,139.784144,8,0,18.97,9.52,22.41,0.22
35.313964,139.788649,8,0,18.78,8.49,21.96,0.24
35.313964,139.793153,8,0,18.37,7.15,21.25,0.26
35.313964,139.797658,8,0,17.96,6.42,21.06,0.26
35.318468,139.658018,8,0,24.07,3.19,31.62,0.32
35.318468,139.662523,8,0,24.76,1.8,30.17,0.35
35.318468,139.667027,8,0,25.13,-0.28,27.82,0.38
35.318468,139.671532,8,0,25.15,-3.3,24.51,0.43
35.318468,139.676036,8,0,24.79,-7.23,19.96,0.49
35.318468,139.680541,8,0,23.94,-10.49,15.72,0.56
35.318468,139.685045,8,0,22.54,-12.59,12.03,0.63
35.318468,139.68955,8,0,20.56,-13.68,9.1,0.67
35.318468,139.694054,8,0,18.82,-13.87,6.95,0.72
35.318468,139.698559,8,0,17.2,-13.06,5.76,0.74
35.318468,139.703063,8,0,16.1,-12.15,4.96,0.76
35.318468,139.707568,8,0,15.4,-10.94,4.54,0.78
35.318468,139.712072,8,0,15.44,-8.61,5.16,0.76
35.318468,139.716577,8,0,15.63,-7.38,5.39,0.77
35.318468,139.721081,8,0,16.22,-5.47,6.27,0.74
35.318468,139.725586,8,0,17.18,-2.9,7.87,0.69
35.318468,139.73009,8,0,17.88,-0.92,9.26,0.63
35.318468,139.734595,8,0,18.66,2.01,11.65,0.52
35.318468,139.739099,8,0,19.09,4.6,14.01,0.42
35.318468,139.743604,8,0,19.41,7.3,16.62,0.32
35.318468,139.748108,8,0,19.38,8.98,18.58,0.26
35.318468,139.752613,8,0,19.3,10.49,20.38,0.21
35.318468,139.757117,8,0,19.17,11.21,21.6,0.19
35.318468,139.761622,8,0,19.0,11.72,22.59,0.17
35.318468,139.766126,8,0,18.91,11.96,23.34,0.17
35.318468,139.770631,8,0,18.79,11.66,23.6,0.17
35.318468,139.775135,8,0,18.71,11.15,23.63,0.18
35.318468,139.77964,8,0,18.6,10.1,23.25,0.2
35.318468,139.784144,8,0,18.51,9.31,23.04,0.22
35.318468,139.788649,8,0,18.32,8.75,22.99,0.22
35.318468,139.793153,8,0,18.01,8.68,23.34,0.21
35.318468,139.797658,8,0,17.85,11.49,26.25,0.16
35.318468,139.802162,8,0,17.51,15.23,29.84,0.09
35.318468,139.806667,8,0,16.55,15.69,30.43,0.07
35.318468,139.811171,8,0,15.53,14.82,29.83,0.06
35.318468,139.815676,8,0,15.78,14.88,29.99,0.07
35.322973,139.635495,8,0,4.93,-12.06,16.96,0.16
35.322973,139.662523,8,0,25.54,1.84,29.8,0.36
35.322973,139.667027,8,0,25.59,-0.63,27.08,0.39
35.322973,139.671532,8,0,24.91,-3.96,23.18,0.44
35.322973,139.676036,8,0,24.19,-7.73,18.73,0.5
35.322973,139.680541,8,0,23.02,-10.65,14.59,0.57
35.322973,139.685045,8,0,21.47,-12.62,11.02,0.63
35.322973,139.68955,8,0,19.79,-13.3,8.6,0.67
35.322973,139.694054,8,0,18.24,-13.68,6.42,0.73
35.322973,139.698559,8,0,16.69,-12.38,5.7,0.73
35.322973,139.703063,8,0,15.69,-11.52,4.96,0.75
35.322973,139.707568,8,0,15.34,-10.07,4.91,0.75
35.322973,139.712072,8,0,15.49,-8.0,5.51,0.74
35.322973,139.716577,8,0,15.79,-6.4,5.99,0.73
35.322973,139.721081,8,0,16.53,-4.31,7.08,0.7
35.322973,139.725586,8,0,17.56,-1.8,8.68,0.65
35.322973,139.73009,8,0,18.2,0.11,10.16,0.59
35.322973,139.734595,8,0,18.93,2.86,12.48,0.49
35.322973,139.739099,8,0,19.31,5.37,14.86,0.39
35.322973,139.743604,8,0,19.41,7.49,17.14,0.31
35.322973,139.748108,8,0,19.31,9.16,19.14,0.25
35.322973,139.752613,8,0,19.17,10.54,21.01,0.21
35.322973,139.757117,8,0,18.98,10.85,21.9,0.19
35.322973,139.761622,8,0,18.8,11.33,22.93,0.18
35.322973,139.766126,8,0,18.62,11.04,23.32,0.18
35.322973,139.770631,8,0,18.48,10.4,23.38,0.2
35.322973,139.775135,8,0,18.29,9.92,23.52,0.2
35.322973,139.77964,8,0,18.11,9.13,23.28,0.21
35.322973,139.784144,8,0,17.98,8.18,22.92,0.23
35.322973,139.788649,8,0,17.75,7.6,22.81,0.23
35.322973,139.793153,8,0,17.43,8.41,23.9,0.2
35.322973,139.797658,8,0,17.08,10.27,25.92,0.16
35.322973,139.802162,8,0,16.59,12.45,27.99,0.12
35.322973,139.806667,8,0,15.86,13.13,28.74,0.1
35.322973,139.811171,8,0,15.15,13.43,29.17,0.08
35.322973,139.815676,8,0,14.79,13.17,29.12,0.08
35.327477,139.630991,8,0,4.04,-11.11,15.28,0.15
35.327477,139.635495,8,0,4.75,-12.25,17.18,0.15
35.327477,139.662523,8,0,25.82,3.12,30.39,0.35
35.327477,139.667027,8,0,25.19,0.13,27.02,0.38
35.327477,139.671532,8,0,24.38,-3.31,22.94,0.42
35.327477,139.676036,8,0,23.41,-7.23,18.23,0.49
35.327477,139.680541,8,0,22.18,-9.97,14.18,0.55
35.327477,139.685045,8,0,20.59,-11.92,10.72,0.61
35.327477,139.68955,8,0,19.22,-12.56,8.41,0.66
35.327477,139.694054,8,0,17.69,-12.27,6.88,0.69
35.327477,139.698559,8,0,16.19,-11.41,5.89,0.7
35.327477,139.703063,8,0,15.43,-10.75,5.17,0.73
35.327477,139.707568,8,0,15.41,-9.04,5.48,0.72
35.327477,139.712072,8,0,15.61,-7.14,6.03,0.71
35.327477,139.716577,8,0,15.86,-5.53,6.49,0.7
35.327477,139.721081,8,0,16.69,-3.45,7.73,0.66
35.327477,139.725586,8,0,17.69,-1.22,9.26,0.61
35.327477,139.73009,8,0,18.55,0.9,10.87,0.56
35.327477,139.734595,8,0,19.15,3.18,12.91,0.47
35.327477,139.739099,8,0,19.41,5.26,15.05,0.39
35.327477,139.743604,8,0,19.39,7.13,17.19,0.32
35.327477,139.748108,8,0,19.18,8.32,18.9,0.27
35.327477,139.752613,8,0,18.97,9.24,20.41,0.24
35.327477,139.757117,8,0,18.76,9.68,21.6,0.22
