RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENOL,NONYLPHENOL2,NONYLPHENOL3,id_stations_water,id_stations_latitude,id_stations_longitude
1430120001,1430120,14,606,3,2014,2014,5,141030,13,25.8,8.2,8.2,0,5.4,5.4,0,,,,2.7,2.7,0,,,,,,,,,,0.001,0.001,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2014,5,141030,11,0.5,8.4,8.4,1,11,11,0,,,,5.4,5.4,1,,,,<2.0,0,0,<0.5,0,0,0.005,0.005,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2014,4,91030,13,25.5,8.1,8.1,0,7,7,0,,,,2.3,2.3,0,,,,,,,,,,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2014,4,91030,11,0.5,8.6,8.6,1,13,13,0,,,,5.9,5.9,1,,,,4,4,0,<0.5,0,0,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2015,3,41030,13,25.3,8.1,8.1,0,7.4,7.4,0,,,,1.4,1.4,0,,,,,,,,,,0.006,0.006,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430120001,1430120,14,606,3,2014,2015,3,41030,11,0.5,8.2,8.2,0,9.9,9.9,0,,,,2.4,2.4,0,,,,5,5,0,<0.5,0,0,0.01,0.01,0,,,,,,,,,,東京湾（１２）,35.41916667,139.695
1430130001,1430130,14,606,4,2014,2014,4,90900,13,13.3,8.3,8.3,0,9.6,9.6,0,,,,3.4,3.4,1,,,,,,,,,,0.01,0.01,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,4,90900,11,0.5,8.5,8.5,1,12,12,0,,,,5.1,5.1,1,,,,<2.0,0,0,<0.5,0,0,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,5,140858,13,12.9,8.2,8.2,0,7.7,7.7,0,,,,2.7,2.7,0,,,,,,,,,,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,6,40914,11,0.5,8.7,8.7,1,13,13,0,,,,5.2,5.2,1,,,,2,2,0,<0.5,0,0,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,6,40914,13,13.4,8.2,8.2,0,5.6,5.6,0,,,,3.2,3.2,1,,,,,,,,,,0.008,0.008,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,7,20910,11,0.5,8.7,8.7,1,13,13,0,,,,5.8,5.8,1,,,,2,2,0,<0.5,0,0,0.003,0.003,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,7,20910,13,12.5,8.2,8.2,0,5.2,5.2,0,,,,2.8,2.8,0,,,,,,,,,,0.007,0.007,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,8,120936,11,0.5,8.3,8.3,0,6.8,6.8,0,,,,2.8,2.8,0,,,,230,230,0,<0.5,0,0,0.005,0.005,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,8,120936,13,12.9,8.1,8.1,0,5.8,5.8,0,,,,2.5,2.5,0,,,,,,,,,,0.004,0.004,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,9,30902,11,0.5,8.6,8.6,1,11,11,0,,,,4,4,1,,,,5,5,0,<0.5,0,0,0.003,0.003,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,9,30902,13,12.5,8.3,8.3,0,6.9,6.9,0,,,,3,3,0,,,,,,,,,,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,10,10857,11,0.5,8.2,8.2,0,7.3,7.3,0,,,,2.7,2.7,0,,,,5,5,0,<0.5,0,0,0.01,0.01,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,10,10857,13,12.7,8.2,8.2,0,5.5,5.5,0,,,,1.8,1.8,0,,,,,,,,,,0.012,0.012,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,11,50924,11,0.5,8.2,8.2,0,8.5,8.5,0,,,,2.8,2.8,0,,,,8,8,0,<0.5,0,0,0.004,0.004,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,11,50924,13,13.4,8.2,8.2,0,8.5,8.5,0,,,,2.6,2.6,0,,,,,,,,,,0.009,0.009,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,12,50856,11,0.5,8,8,0,8.2,8.2,0,,,,1.5,1.5,0,,,,<2.0,0,0,<0.5,0,0,0.006,0.006,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,12,50856,13,13.1,8,8,0,7.1,7.1,0,,,,1.3,1.3,0,,,,,,,,,,0.01,0.01,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,1,70913,11,0.5,8.1,8.1,0,8.9,8.9,0,,,,1.6,1.6,0,,,,2,2,0,<0.5,0,0,0.006,0.006,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,1,70913,13,12.7,8.1,8.1,0,8.5,8.5,0,,,,1.5,1.5,0,,,,,,,,,,0.007,0.007,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,2,40922,11,0.5,8.2,8.2,0,9.9,9.9,0,,,,2.1,2.1,0,,,,<2.0,0,0,<0.5,0,0,0.008,0.008,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,2,40922,13,13.5,8.2,8.2,0,9.8,9.8,0,,,,2.1,2.1,0,,,,,,,,,,0.012,0.012,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,3,40907,11,0.5,8.2,8.2,0,9.8,9.8,0,,,,2,2,0,,,,17,17,0,<0.5,0,0,0.007,0.007,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2015,3,40907,13,13.1,8.2,8.2,0,8.2,8.2,0,,,,1.9,1.9,0,,,,,,,,,,0.002,0.002,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430130001,1430130,14,606,4,2014,2014,5,140858,11,0.5,8.4,8.4,1,9.9,9.9,0,,,,3.4,3.4,1,,,,<2.0,0,0,<0.5,0,0,0.003,0.003,0,,,,,,,,,,東京湾（１２）,35.37,139.6733333
1430140001,1430140,14,606,51,2014,2014,4,90958,11,0.5,8.6,8.6,1,13,13,0,,,,4.7,4.7,1,,,,2,2,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,4,90958,13,18.4,8.2,8.2,0,7.2,7.2,0,,,,2.2,2.2,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,5,140957,11,0.5,8.3,8.3,0,10,10,0,,,,4.6,4.6,1,,,,<2.0,0,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,5,140957,13,18.1,8.3,8.3,0,8,8,0,,,,2.2,2.2,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,6,41023,11,0.5,8.7,8.7,1,13,13,0,,,,4.5,4.5,1,,,,<2.0,0,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,6,41023,13,18.8,8.2,8.2,0,5.8,5.8,0,,,,2.8,2.8,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,7,21003,11,0.5,8.8,8.8,1,12,12,0,,,,5.5,5.5,1,,,,11,11,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,7,21003,13,18.7,8.1,8.1,0,4.8,4.8,1,,,,1.8,1.8,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,8,121123,11,0.5,8.1,8.1,0,7,7,0,,,,3.3,3.3,1,,,,110,110,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,8,121123,13,18.4,8.3,8.3,0,5.1,5.1,0,,,,2.4,2.4,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,9,30947,11,0.5,8.5,8.5,1,10,10,0,,,,4.3,4.3,1,,,,17,17,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,9,30947,13,18.5,8.1,8.1,0,4.7,4.7,1,,,,1.7,1.7,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,10,10957,11,0.5,8.1,8.1,0,7.1,7.1,0,,,,2.7,2.7,0,,,,5,5,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,10,10957,13,18.6,8.1,8.1,0,5,5,0,,,,1.8,1.8,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,11,51042,11,0.5,8.2,8.2,0,8.9,8.9,0,,,,2.8,2.8,0,,,,<2.0,0,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,11,51042,13,18,8.2,8.2,0,8.3,8.3,0,,,,2.3,2.3,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,12,50949,11,0.5,8,8,0,8,8,0,,,,1.5,1.5,0,,,,4,4,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2014,12,50949,13,19,8,8,0,7.2,7.2,0,,,,1.4,1.4,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,1,71019,11,0.5,8.1,8.1,0,8.6,8.6,0,,,,1.6,1.6,0,,,,790,790,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,1,71019,13,18.8,8.1,8.1,0,8.5,8.5,0,,,,1.6,1.6,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,2,41030,11,0.5,8.2,8.2,0,10,10,0,,,,2.3,2.3,0,,,,<2.0,0,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,2,41030,13,18.5,8.2,8.2,0,10,10,0,,,,2.3,2.3,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,3,41000,11,0.5,8.2,8.2,0,10,10,0,,,,2.2,2.2,0,,,,2,2,0,<0.5,0,0,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430140001,1430140,14,606,51,2014,2015,3,41000,13,17.9,8.2,8.2,0,9.3,9.3,0,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,,東京湾（１２）,35.33833333,139.6583333
1430150001,1430150,14,607,1,2014,2015,2,41050,13,30.2,8.1,8.1,0,8.6,8.6,0,,,,1.3,1.3,0,,,,,,,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2015,1,91032,13,30,8.1,8.1,0,8.2,8.2,0,,,,1.2,1.2,0,,,,,,,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2015,1,91032,11,0.5,8.1,8.1,0,8.3,8.3,0,,,,1.3,1.3,0,,,,<2.0,0,0,,,,<0.001,0,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,12,101022,13,30.3,8.1,8.1,0,7.2,7.2,0,,,,1.2,1.2,0,,,,,,,,,,0.001,0.001,0,,,,0.0006,0.0006,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,12,101022,11,0.5,8.1,8.1,0,7.6,7.6,0,,,,1.3,1.3,0,,,,<2.0,0,0,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,11,51010,13,29.5,8.2,8.2,0,7.6,7.6,0,,,,1.7,1.7,0,,,,,,,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,11,51010,11,0.5,8.2,8.2,0,7.7,7.7,0,,,,1.9,1.9,0,,,,<2.0,0,0,<0.5,0,0,<0.001,0,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,10,11038,13,30.1,8.1,8.1,0,6.6,6.6,0,,,,1.7,1.7,0,,,,,,,,,,0.001,0.001,0,,,,0.002,0.002,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,10,11038,11,0.5,8.1,8.1,0,6.7,6.7,0,,,,2.2,2.2,0,,,,7,7,0,,,,<0.001,0,0,,,,0.0026,0.0026,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
1430150001,1430150,14,607,1,2014,2014,9,31008,13,30.1,8.1,8.1,0,6.4,6.4,0,,,,1.1,1.1,0,,,,,,,,,,0.001,0.001,0,,,,<0.0006,0,0,<0.00006,0,0,東京湾（１３）,35.27888889,139.7
