TIME,DATE,DEPTH,DEPTH2,DO_,DO_2,DO_3,id_station,id_stati_1,id_stati_2
2014-08-19 11:00,2014-08-19,13,2.8,2.1,2.1,0,東京湾（５）,35.66027778,139.8061111
2014-09-09 11:00,2014-09-09,13,1.1,4.2,4.2,0,東京湾（５）,35.66027778,139.8061111
2014-10-09 11:00,2014-10-09,13,2.1,1.1,1.1,1,東京湾（５）,35.66027778,139.8061111
2014-12-02 11:00,2014-12-02,13,2.9,3.4,3.4,0,東京湾（５）,35.66027778,139.8061111
2015-01-14 11:00,2015-01-14,13,3.1,7.7,7.7,0,東京湾（５）,35.66027778,139.8061111
2015-02-10 11:00,2015-02-10,13,2.4,8.5,8.5,0,東京湾（５）,35.66027778,139.8061111
2015-03-10 11:00,2015-03-10,13,1.7,6.2,6.2,0,東京湾（５）,35.66027778,139.8061111
2014-07-15 11:00,2014-07-15,13,2.8,4.8,4.8,0,東京湾（５）,35.65694444,139.8097222
2015-01-14 11:00,2015-01-14,13,3,8.3,8.3,0,東京湾（５）,35.65694444,139.8097222
2015-01-14 12:00,2015-01-14,13,4.6,7.7,7.7,0,東京湾（５）,35.65888889,139.7988889
2014-07-15 12:00,2014-07-15,13,1.1,4.7,4.7,0,東京湾（５）,35.65888889,139.7988889
2014-07-15 13:00,2014-07-15,13,3.8,3.6,3.6,0,東京湾（５）,35.65944444,139.7891667
2015-01-14 12:00,2015-01-14,13,5.3,8.1,8.1,0,東京湾（５）,35.65944444,139.7891667
2014-06-16 12:00,2014-06-16,13,1.7,8.1,8.1,0,東京湾（５）,35.65722222,139.7791667
2014-07-15 13:00,2014-07-15,13,2.8,4.8,4.8,0,東京湾（５）,35.65722222,139.7791667
2014-08-19 11:00,2014-08-19,13,3.9,1,1,1,東京湾（５）,35.65722222,139.7791667
2014-10-09 12:00,2014-10-09,13,2.6,1.7,1.7,1,東京湾（５）,35.65722222,139.7791667
2014-11-11 11:00,2014-11-11,13,2.6,3.5,3.5,0,東京湾（５）,35.65722222,139.7791667
2014-07-15 10:00,2014-07-15,13,4,6.6,6.6,0,東京湾（５）,35.65027778,139.8
2014-12-02 11:00,2014-12-02,13,3,3.8,3.8,0,東京湾（５）,35.65722222,139.7791667
2015-01-14 13:00,2015-01-14,13,3.2,7.6,7.6,0,東京湾（５）,35.65722222,139.7791667
2015-02-10 11:00,2015-02-10,13,2.6,8.6,8.6,0,東京湾（５）,35.65722222,139.7791667
2015-03-10 11:00,2015-03-10,13,2.1,6.4,6.4,0,東京湾（５）,35.65722222,139.7791667
2014-05-13 12:00,2014-05-13,13,2.5,4.9,4.9,0,東京湾（５）,35.65722222,139.7791667
2014-04-15 12:00,2014-04-15,13,2.8,12,12,0,東京湾（５）,35.65722222,139.7791667
2015-03-10 10:00,2015-03-10,13,4,7,7,0,東京湾（５）,35.65027778,139.8
2015-02-10 10:00,2015-02-10,13,4.6,8.6,8.6,0,東京湾（５）,35.65027778,139.8
2015-01-14 10:00,2015-01-14,13,4.5,8.4,8.4,0,東京湾（５）,35.65027778,139.8
2014-12-02 10:00,2014-12-02,13,4.3,3.8,3.8,0,東京湾（５）,35.65027778,139.8
2014-11-11 10:00,2014-11-11,13,4.3,3.6,3.6,0,東京湾（５）,35.65027778,139.8
2014-10-09 10:00,2014-10-09,13,3.5,2.1,2.1,0,東京湾（５）,35.65027778,139.8
2014-09-09 10:00,2014-09-09,13,3.5,3,3,0,東京湾（５）,35.65027778,139.8
2014-08-19 10:00,2014-08-19,13,4.1,1,1,1,東京湾（５）,35.65027778,139.8
2014-06-16 10:00,2014-06-16,13,4,3.7,3.7,0,東京湾（５）,35.65027778,139.8
2014-05-13 10:00,2014-05-13,13,3.2,5.8,5.8,0,東京湾（５）,35.65027778,139.8
2014-04-15 10:00,2014-04-15,13,3.5,10,10,0,東京湾（５）,35.65027778,139.8
2015-01-15 10:00,2015-01-15,13,4,8.6,8.6,0,東京湾（５）,35.63944444,139.7813889
2014-07-16 10:00,2014-07-16,13,3.4,4.5,4.5,0,東京湾（５）,35.63944444,139.7813889
2015-03-10 09:00,2015-03-10,13,4,6.6,6.6,0,東京湾（５）,35.6275,139.7886111
2015-02-10 09:00,2015-02-10,13,3.9,9,9,0,東京湾（５）,35.6275,139.7886111
2015-01-15 09:00,2015-01-15,13,3.7,8.3,8.3,0,東京湾（５）,35.6275,139.7886111
2014-12-02 09:00,2014-12-02,13,3.8,5.7,5.7,0,東京湾（５）,35.6275,139.7886111
2014-11-11 09:00,2014-11-11,13,4,4.1,4.1,0,東京湾（５）,35.6275,139.7886111
2014-10-09 10:00,2014-10-09,13,3.2,2,2,0,東京湾（５）,35.6275,139.7886111
2014-09-09 10:00,2014-09-09,13,3.1,2.3,2.3,0,東京湾（５）,35.6275,139.7886111
2014-08-19 09:00,2014-08-19,13,3,6.5,6.5,0,東京湾（５）,35.6275,139.7886111
2014-07-16 10:00,2014-07-16,13,3.5,6.6,6.6,0,東京湾（５）,35.6275,139.7886111
2014-06-16 10:00,2014-06-16,13,3.8,3.4,3.4,0,東京湾（５）,35.6275,139.7886111
2014-05-13 09:00,2014-05-13,13,2.7,6.1,6.1,0,東京湾（５）,35.6275,139.7886111
2014-04-15 09:00,2014-04-15,13,3.1,9.7,9.7,0,東京湾（５）,35.6275,139.7886111
2015-03-11 10:00,2015-03-11,13,2.8,0.1,0,1,東京湾（５）,35.64138889,139.7477778
2014-10-10 10:00,2014-10-10,13,1.8,0.1,0,1,東京湾（５）,35.62888889,139.7452778
2015-02-12 10:00,2015-02-12,13,3.1,3.6,3.6,0,東京湾（５）,35.64138889,139.7477778
2015-01-15 11:00,2015-01-15,13,2.8,2.7,2.7,0,東京湾（５）,35.64138889,139.7477778
2014-12-03 10:00,2014-12-03,13,2.4,2.4,2.4,0,東京湾（５）,35.64138889,139.7477778
2014-11-12 10:00,2014-11-12,13,2.9,1.2,1.2,1,東京湾（５）,35.64138889,139.7477778
2014-10-10 10:00,2014-10-10,13,2.2,0.1,0,1,東京湾（５）,35.64138889,139.7477778
2014-09-10 10:00,2014-09-10,13,2.3,2.2,2.2,0,東京湾（５）,35.64138889,139.7477778
2014-08-20 10:00,2014-08-20,13,2.3,2.6,2.6,0,東京湾（５）,35.64138889,139.7477778
2014-07-16 11:00,2014-07-16,13,1.9,5.7,5.7,0,東京湾（５）,35.64138889,139.7477778
2014-06-17 10:00,2014-06-17,13,2.5,0.1,0,1,東京湾（５）,35.64138889,139.7477778
2014-05-14 10:00,2014-05-14,13,1.7,2.1,2.1,0,東京湾（５）,35.64138889,139.7477778
2014-04-16 10:00,2014-04-16,13,2,9.3,9.3,0,東京湾（５）,35.64138889,139.7477778
2014-09-10 09:00,2014-09-10,13,3.6,1.8,1.8,1,東京湾（５）,35.62833333,139.7527778
2014-08-20 09:00,2014-08-20,13,3.4,4.3,4.3,0,東京湾（５）,35.62833333,139.7527778
2014-07-16 11:00,2014-07-16,13,3.4,2.7,2.7,0,東京湾（５）,35.62833333,139.7527778
2014-06-17 09:00,2014-06-17,13,4.3,2.5,2.5,0,東京湾（５）,35.62833333,139.7527778
2014-05-14 09:00,2014-05-14,13,3.3,3.2,3.2,0,東京湾（５）,35.62833333,139.7527778
2014-04-16 09:00,2014-04-16,13,3.8,4.6,4.6,0,東京湾（５）,35.62833333,139.7527778
2015-03-11 09:00,2015-03-11,13,3.7,5.5,5.5,0,東京湾（５）,35.62833333,139.7527778
2015-02-12 09:00,2015-02-12,13,4.1,6.7,6.7,0,東京湾（５）,35.62833333,139.7527778
2015-01-15 10:00,2015-01-15,13,4.5,7.7,7.7,0,東京湾（５）,35.62833333,139.7527778
2014-12-03 09:00,2014-12-03,13,3.4,3.9,3.9,0,東京湾（５）,35.62833333,139.7527778
2014-11-12 09:00,2014-11-12,13,4.1,2.9,2.9,0,東京湾（５）,35.62833333,139.7527778
2014-10-10 09:00,2014-10-10,13,3.5,1.2,1.2,1,東京湾（５）,35.62833333,139.7527778
2014-11-12 10:00,2014-11-12,13,3.4,1.9,1.9,1,東京湾（５）,35.62888889,139.7452778
2014-09-10 10:00,2014-09-10,13,2.9,0.1,0,1,東京湾（５）,35.62888889,139.7452778
2014-08-20 10:00,2014-08-20,13,3,0.1,0,1,東京湾（５）,35.62888889,139.7452778
2014-07-16 11:00,2014-07-16,13,2.4,1.6,1.6,1,東京湾（５）,35.62888889,139.7452778
2014-06-17 10:00,2014-06-17,13,3.2,0.1,0,1,東京湾（５）,35.62888889,139.7452778
2014-05-14 10:00,2014-05-14,13,2.4,0.6,0.6,1,東京湾（５）,35.62888889,139.7452778
2014-04-16 10:00,2014-04-16,13,2.4,4.8,4.8,0,東京湾（５）,35.62888889,139.7452778
2015-03-11 10:00,2015-03-11,13,3.3,2.5,2.5,0,東京湾（５）,35.62888889,139.7452778
2015-02-12 10:00,2015-02-12,13,3.6,4.5,4.5,0,東京湾（５）,35.62888889,139.7452778
2015-01-15 11:00,2015-01-15,13,3.4,5.5,5.5,0,東京湾（５）,35.62888889,139.7452778
2014-12-03 10:00,2014-12-03,13,3,0.1,0,1,東京湾（５）,35.62888889,139.7452778
2014-04-16 11:00,2014-04-16,13,3.2,7.6,7.6,0,東京湾（５）,35.59555556,139.7475
2014-05-14 11:00,2014-05-14,13,3.4,2.4,2.4,0,東京湾（５）,35.59555556,139.7475
2014-06-17 11:00,2014-06-17,13,4,2.1,2.1,0,東京湾（５）,35.59555556,139.7475
2014-07-16 12:00,2014-07-16,13,3.1,2.7,2.7,0,東京湾（５）,35.59555556,139.7475
2014-08-20 11:00,2014-08-20,13,4,1.8,1.8,1,東京湾（５）,35.59555556,139.7475
2014-09-10 11:00,2014-09-10,13,3.7,0.8,0.8,1,東京湾（５）,35.59555556,139.7475
2014-10-10 11:00,2014-10-10,13,3.6,1.1,1.1,1,東京湾（５）,35.59555556,139.7475
2014-11-12 11:00,2014-11-12,13,4.5,4.9,4.9,0,東京湾（５）,35.59555556,139.7475
2014-12-03 11:00,2014-12-03,13,4,5.6,5.6,0,東京湾（５）,35.59555556,139.7475
2015-01-15 12:00,2015-01-15,13,4.3,7.2,7.2,0,東京湾（５）,35.59555556,139.7475
2015-02-12 10:00,2015-02-12,13,4.5,8.1,8.1,0,東京湾（５）,35.59555556,139.7475
2015-03-11 11:00,2015-03-11,13,4.1,5.9,5.9,0,東京湾（５）,35.59555556,139.7475
2015-01-15 12:00,2015-01-15,13,3.9,2,2,0,東京湾（５）,35.59583333,139.7408333
2014-07-16 12:00,2014-07-16,13,2,0.1,0,1,東京湾（５）,35.59583333,139.7408333
2014-04-16 11:00,2014-04-16,13,3.1,7.5,7.5,0,東京湾（５）,35.57555556,139.7569444
2014-05-14 12:00,2014-05-14,13,3.2,3.1,3.1,0,東京湾（５）,35.57555556,139.7569444
2014-06-17 11:00,2014-06-17,13,3.4,4.5,4.5,0,東京湾（５）,35.57555556,139.7569444
2014-07-16 13:00,2014-07-16,13,2.8,5.5,5.5,0,東京湾（５）,35.57555556,139.7569444
2014-08-20 11:00,2014-08-20,13,3.7,2.2,2.2,0,東京湾（５）,35.57555556,139.7569444
2014-09-10 11:00,2014-09-10,13,3.3,2.9,2.9,0,東京湾（５）,35.57555556,139.7569444
2014-10-10 11:00,2014-10-10,13,3.3,0.7,0.7,1,東京湾（５）,35.57555556,139.7569444
2014-11-12 12:00,2014-11-12,13,4,6.6,6.6,0,東京湾（５）,35.57555556,139.7569444
2014-12-03 11:00,2014-12-03,13,4,5.5,5.5,0,東京湾（５）,35.57555556,139.7569444
2015-01-15 12:00,2015-01-15,13,3.8,8.3,8.3,0,東京湾（５）,35.57555556,139.7569444
2015-02-12 11:00,2015-02-12,13,4.3,9.6,9.6,0,東京湾（５）,35.57555556,139.7569444
2015-03-11 11:00,2015-03-11,13,3.8,7.3,7.3,0,東京湾（５）,35.57555556,139.7569444
2014-10-07 11:00,2014-10-07,13,22.8,1.9,1.9,1,千葉港（甲）,35.58444444,140.1083333
2014-09-03 12:00,2014-09-03,13,24.6,1.1,1.1,1,千葉港（甲）,35.58444444,140.1083333
2014-08-12 12:00,2014-08-12,13,18.6,7.2,7.2,0,千葉港（甲）,35.58444444,140.1083333
2014-07-01 12:00,2014-07-01,13,22,0.1,0,1,千葉港（甲）,35.58444444,140.1083333
2014-06-03 12:00,2014-06-03,13,22.5,0.1,0,1,千葉港（甲）,35.58444444,140.1083333
2014-05-13 11:00,2014-05-13,13,22.3,7.5,7.5,0,千葉港（甲）,35.58444444,140.1083333
2014-04-15 11:00,2014-04-15,13,22.3,3.7,3.7,0,千葉港（甲）,35.58444444,140.1083333
2015-03-03 10:00,2015-03-03,13,24.9,7.6,7.6,0,千葉港（甲）,35.58444444,140.1083333
2015-02-03 10:00,2015-02-03,13,18.3,8.7,8.7,0,千葉港（甲）,35.60666667,140.0858333
2015-01-13 10:00,2015-01-13,13,19.5,10,10,0,千葉港（甲）,35.60666667,140.0858333
2014-12-09 11:00,2014-12-09,13,18.2,7.9,7.9,0,千葉港（甲）,35.60666667,140.0858333
2014-11-04 11:00,2014-11-04,13,19,3.3,3.3,0,千葉港（甲）,35.60666667,140.0858333
2014-10-07 10:00,2014-10-07,13,16.6,1.1,1.1,1,千葉港（甲）,35.60666667,140.0858333
2014-09-03 11:00,2014-09-03,13,19.1,0.1,0,1,千葉港（甲）,35.60666667,140.0858333
2014-08-12 12:00,2014-08-12,13,19.1,6.1,6.1,0,千葉港（甲）,35.60666667,140.0858333
2014-07-01 11:00,2014-07-01,13,18.2,0.1,0,1,千葉港（甲）,35.60666667,140.0858333
2014-06-03 12:00,2014-06-03,13,17,0.1,0,1,千葉港（甲）,35.60666667,140.0858333
2014-05-13 10:00,2014-05-13,13,17.8,2,2,0,千葉港（甲）,35.60666667,140.0858333
2014-04-15 10:00,2014-04-15,13,17.5,3.7,3.7,0,千葉港（甲）,35.60666667,140.0858333
2015-03-03 10:00,2015-03-03,13,14.9,7.5,7.5,0,千葉港（甲）,35.60666667,140.0858333
2014-04-08 12:00,2014-04-08,13,9.5,9.7,9.7,0,千葉港（乙）,35.58444444,140.0516667
2014-05-07 12:00,2014-05-07,13,9.5,3.5,3.5,1,千葉港（乙）,35.58444444,140.0516667
2014-06-02 14:00,2014-06-02,13,8.5,2.6,2.6,1,千葉港（乙）,35.58444444,140.0516667
2014-07-01 13:00,2014-07-01,13,8.6,6.1,6.1,0,千葉港（乙）,35.58444444,140.0516667
2014-08-19 15:00,2014-08-19,13,9.9,7.6,7.6,0,千葉港（乙）,35.58444444,140.0516667
2014-09-01 09:00,2014-09-01,13,9.7,3.1,3.1,1,千葉港（乙）,35.58444444,140.0516667
2014-10-01 13:00,2014-10-01,13,15,0.1,0,1,千葉港（乙）,35.58444444,140.0516667
2014-11-04 14:00,2014-11-04,13,10.3,6.6,6.6,0,千葉港（乙）,35.58444444,140.0516667
2014-12-08 13:00,2014-12-08,13,9.2,8.1,8.1,0,千葉港（乙）,35.58444444,140.0516667
2015-01-19 13:00,2015-01-19,13,10.1,9.9,9.9,0,千葉港（乙）,35.58444444,140.0516667
2015-02-03 13:00,2015-02-03,13,9.4,9.6,9.6,0,千葉港（乙）,35.58444444,140.0516667
2015-03-03 13:00,2015-03-03,13,9.2,9.3,9.3,0,千葉港（乙）,35.58444444,140.0516667
2014-04-09 10:00,2014-04-09,13,14.6,5.6,5.6,0,千葉港（乙）,35.54055555,140.0191667
2014-05-07 10:00,2014-05-07,13,14.5,3.9,3.9,1,千葉港（乙）,35.54055555,140.0191667
2014-06-02 10:00,2014-06-02,13,14.1,2,2,1,千葉港（乙）,35.54055555,140.0191667
2014-07-01 10:00,2014-07-01,13,13.9,1,1,1,千葉港（乙）,35.54055555,140.0191667
2014-08-19 10:00,2014-08-19,13,13.7,1.6,1.6,1,千葉港（乙）,35.54055555,140.0191667
2014-09-01 13:00,2014-09-01,13,14.1,1,1,1,千葉港（乙）,35.54055555,140.0191667
2014-10-01 10:00,2014-10-01,13,14.3,1.5,1.5,1,千葉港（乙）,35.54055555,140.0191667
2014-11-04 10:00,2014-11-04,13,14.2,6.7,6.7,0,千葉港（乙）,35.54055555,140.0191667
2014-12-08 10:00,2014-12-08,13,14.3,7.2,7.2,0,千葉港（乙）,35.54055555,140.0191667
2015-01-19 10:00,2015-01-19,13,14.4,9.5,9.5,0,千葉港（乙）,35.54055555,140.0191667
2015-02-03 10:00,2015-02-03,13,14.3,9.2,9.2,0,千葉港（乙）,35.54055555,140.0191667
2015-03-03 10:00,2015-03-03,13,14.3,9.8,9.8,0,千葉港（乙）,35.54055555,140.0191667
2014-08-20 15:00,2014-08-20,13,15,0.9,0.9,1,千葉港（乙）,35.50166667,139.9816667
2014-07-02 10:00,2014-07-02,13,14.8,1.7,1.7,1,千葉港（乙）,35.50166667,139.9816667
2014-06-03 10:00,2014-06-03,13,14.6,3,3,1,千葉港（乙）,35.50166667,139.9816667
2014-05-08 13:00,2014-05-08,13,15,5.4,5.4,0,千葉港（乙）,35.50166667,139.9816667
2014-04-09 10:00,2014-04-09,13,15,6.2,6.2,0,千葉港（乙）,35.50166667,139.9816667
2015-03-04 13:00,2015-03-04,13,15,7.6,7.6,0,千葉港（乙）,35.50166667,139.9816667
2015-02-04 10:00,2015-02-04,13,15.1,9.4,9.4,0,千葉港（乙）,35.50166667,139.9816667
2015-01-19 10:00,2015-01-19,13,15,10,10,0,千葉港（乙）,35.50166667,139.9816667
2014-12-09 10:00,2014-12-09,13,15,7.1,7.1,0,千葉港（乙）,35.50166667,139.9816667
2014-11-19 10:00,2014-11-19,13,14.5,3.1,3.1,1,千葉港（乙）,35.50166667,139.9816667
2014-10-02 10:00,2014-10-02,13,15,4.2,4.2,1,千葉港（乙）,35.50166667,139.9816667
2014-09-02 10:00,2014-09-02,13,15,4.8,4.8,1,千葉港（乙）,35.50166667,139.9816667
2015-02-16 10:00,2015-02-16,13,6.5,10,10,0,千葉港（乙）,35.45777778,139.9494444
2014-12-09 10:00,2014-12-09,13,7.2,7.5,7.5,0,千葉港（乙）,35.45777778,139.9494444
2014-10-02 10:00,2014-10-02,13,6.5,4.8,4.8,1,千葉港（乙）,35.45777778,139.9494444
2014-08-25 10:00,2014-08-25,13,6.1,6.3,6.3,0,千葉港（乙）,35.45777778,139.9494444
2014-06-03 14:00,2014-06-03,13,5.5,6.1,6.1,0,千葉港（乙）,35.45777778,139.9494444
2014-04-09 10:00,2014-04-09,13,6.8,7,7,0,千葉港（乙）,35.45777778,139.9494444
2015-03-04 10:00,2015-03-04,13,10.4,8,8,0,東京湾（１）,35.35333333,139.8538889
2015-02-04 11:00,2015-02-04,13,9,9.4,9.4,0,東京湾（１）,35.35333333,139.8538889
2015-01-21 11:00,2015-01-21,13,9.9,8.6,8.6,0,東京湾（１）,35.35333333,139.8538889
2014-12-09 13:00,2014-12-09,13,9.9,6.9,6.9,0,東京湾（１）,35.35333333,139.8538889
2014-11-19 11:00,2014-11-19,13,11.7,6.9,6.9,0,東京湾（１）,35.35333333,139.8538889
2014-10-02 11:00,2014-10-02,13,12.1,4.2,4.2,0,東京湾（１）,35.35333333,139.8538889
2014-09-02 14:00,2014-09-02,13,12.1,4.5,4.5,0,東京湾（１）,35.35333333,139.8538889
2014-08-21 11:00,2014-08-21,13,11.4,6.8,6.8,0,東京湾（１）,35.35333333,139.8538889
2014-07-02 11:00,2014-07-02,13,11.5,2.6,2.6,0,東京湾（１）,35.35333333,139.8538889
2014-06-03 11:00,2014-06-03,13,11.7,3.8,3.8,0,東京湾（１）,35.35333333,139.8538889
2014-05-08 12:00,2014-05-08,13,11.5,5.9,5.9,0,東京湾（１）,35.35333333,139.8538889
2014-04-09 11:00,2014-04-09,13,12.3,6,6,0,東京湾（１）,35.35333333,139.8538889
2015-02-04 11:00,2015-02-04,13,13.4,9.2,9.2,0,東京湾（２）,35.37416667,139.8783333
